website,full_name,full_bio,age,hometown,education,experience,photo_url
http://2032familydentistry.com/MeetTheTeam.aspx,Dr. Thaddeus Harvey Jr.,"Dr. Thaddeus Harvey Jr. was born in Macon, Georgia and raised in Roberta, GA . A product of the local public school system, Dr. Harvey was faced with limited resources. With help from dedicated faculty and staff, he made the best of his situation and thrived in primary school . In his spare time, he managed to letter in sports and participate in many volunteer events around his community. While in high school, he was given the opportunity to participate in the Pipeline Prehealth program at Fort Valley State University. This pre-med program would prove to be the building blocks of his career in healthcare. Upon graduation from High school with honors, Dr. Harvey matriculated to Fort Valley State University. While in college, Dr. Harvey remained active in the Pipeline Prehealth program. He also shadowed several healthcare providers and found an affinity to the field of dentistry. Dr. Harvey began Dental School at Howard University in the Fall of 2003 and graduated with honors in 2007. Upon graduation, he attended a general practice residency at Jackson Memorial Hospital in Miami, Florida. Today he practices dentistry in Atlanta, GA and finds most enjoyment in dental implantology. When away from work, he enjoys spending time with his lovely wife Candace and children, Zoe (5) and Carter (3).",,"Macon, Georgia","Fort Valley State University; Howard University (Dental School, 2003-2007); General Practice Residency at Jackson Memorial Hospital, Miami, Florida","Practicing dentistry in Atlanta, GA; focus on dental implantology",
http://2032familydentistry.com/MeetTheTeam.aspx,Dr. Candace Harvey,"Dr. Candace Harvey was raised in the small, rural town of St. Matthews, South Carolina. She graduated from South Carolina State University, in Orangeburg, South Carolina, with a Bachelors of Science degree in Biology. Shortly afterwards, Dr. Harvey was accepted into Howard University College of Dentistry, in Washington, DC, where she obtained her Doctorate of Dental Surgery degree in May 2007. She then completed a one-year general practice residency at Saint Francis Hospital and Medical Center in Hartford, Connecticut. Dr. Harvey moved to the Atlanta metro area in 2009. After working with both adults and children, Dr. Harvey realized that her true passion was working with children. Although she is a General Dentist, Dr. Harvey has decided to devote her primary focus towards Pediatric Dentistry. Dr. Harvey is married and has two beautiful children. She enjoys traveling, reading and partaking in any outdoor sport or activity, but most important, she enjoys spending quality time with her husband, Thaddeus and their beautiful children, Zoe and Carter.",,"St. Matthews, South Carolina","South Carolina State University (B.S. Biology); Howard University College of Dentistry (DDS, May 2007); General Practice Residency at Saint Francis Hospital and Medical Center, Hartford, Connecticut",Practicing in Atlanta metro area since 2009; focus on Pediatric Dentistry,
http://21stindy.com/meet-our-team#mariam-kaldas-dds,,,,,,,
http://23smiles.com/team,"Michael J. Young, DDS","Dr. Young's experience, training, and new technology will give you and your loved ones a brighter, healthier smile. As a family and implant dentist, Dr. Michael J. Young provides exceptional, compassionate care. With an office in Lafayette, Dr. Young performs a full range of dental services, from routine preventive cleanings to advanced restorative and cosmetic procedures. In every case, our team places great importance on patient comfort and convenience. That is why we proudly offer sedation options, convenient financing, and back-to-back appointments for family members. Dr. Young is also committed to ongoing education to bring you the latest treatment options. As a member of both the Academy of General Dentistry and the American Academy of Cosmetic Dentistry, he has undertaken rigorous training in contemporary procedures, such as dental implant placement and same‑day crowns. Michael J. Young, DDS began his collegiate career at Louisiana State University at Eunice, where he studied basic science and nursing. He then moved on to Louisiana State University at Baton Rouge to pursue a biochemistry degree with the intent of applying to dental school. Dr. Young began his dental education at Louisiana State University (LSU) School of Dentistry in 1999 and graduated in 2003. He worked as an associate dentist and completed many hours of continuing education, including training in dental implants and cosmetic dentistry. After two years as an associate dentist, Dr. Young opened his own dental practice in 2005. Dr. Young completed dental implant training at Misch Resnik Implant Institute in California, in 2016‑17. He has also completed the Progressive Orthodontic Seminars Program, a part of the McGann Postgraduate School of Dentistry.",,,"Louisiana State University at Eunice (basic science and nursing); Louisiana State University at Baton Rouge (biochemistry); LSU School of Dentistry (DDS, 1999‑2003); Misch Resnik Implant Institute (dental implant training, 2016‑2017); Progressive Orthodontic Seminars Program at McGann Postgraduate School of Dentistry","Associate dentist for two years after graduation; opened own dental practice in 2005; provides family and implant dentistry services in Lafayette; ongoing continuing education; member of Academy of General Dentistry and American Academy of Cosmetic Dentistry; extensive experience in preventive, restorative, cosmetic, orthodontic, and implant dentistry.",
http://360familydental.com/team,,,,,,,
http://3stardentalcenters.com/team,,,,,,,
https://www.5280pediatricdentistry.com/blog/1094260-healthy-teeth-and-healthy-gums-make-a-great-team,Dr. D,,,,,,
https://www.5280pediatricdentistry.com/blog/1094260-healthy-teeth-and-healthy-gums-make-a-great-team,Dr. Craig,,,,,,
https://www.5280pediatricdentistry.com/blog/1094260-healthy-teeth-and-healthy-gums-make-a-great-team,Dr. Brandon Linn,,,,,,
https://www.5280pediatricdentistry.com/blog/1094260-healthy-teeth-and-healthy-gums-make-a-great-team,Derek Owens,,,,,,
http://63familydental.com/meet-the-doctors,"Dr. Rory Chong, DDS","Dr. Chong was born and raised in Toronto, Canada, where he studied at the University of Toronto obtaining his degree in Industrial Engineering and Applied Mathematics. Thereafter, he went on to complete his dental education at New York University where he graduated amongst the top of his class and was inducted into the Omicron Kappa Upsilon National Dental Honor Society. It is needless to say but his passion to educate has given him the opportunity to present case studies at conferences, lead study clubs, and train at world class dental institutions. Dr. Chong completed his orthodontic residency at the University of Illinois in Chicago while excelling at the top of his class with accolades such as winner of a National Invisalign Award. During his tenure at UIC he also obtained a Masters degree for his research involving the development of a novel method for analysis of tooth movement in 3D. Dr. Chong is a caring and talented dentist who possesses the highest qualifications and is well skilled in all aspects of orthodontics. He is an adept practitioner committed to providing the best care available personalized for each family member.",,"Toronto, Canada",University of Toronto (Industrial Engineering and Applied Mathematics); New York University (Dental); University of Illinois Chicago (Orthodontic Residency); Master's degree in tooth movement analysis (University of Illinois Chicago),"Orthodontic residency at University of Illinois Chicago (top of class, National Invisalign Award); presented case studies at conferences; led study clubs; trained at world‑class dental institutions; extensive orthodontic practice.",
http://63familydental.com/meet-the-doctors,"Dr. Mohammed Al Rubaie, DMD","Board Certified Periodontist Dr. Mohammed Al Rubaie, DMD. After graduating dental school, Dr AlRubaie finished a 2 year residency program in advanced education in general dentistry from Miami, Florida and practiced for 6 years as a general dentist in Illinois and Florida. Afterwards, Dr AlRubaie joined a 3 year dual degree residency program in Periodontology and Master of Science at Nova Southeastern University/College of Dental medicine in Fort Lauderdale, Florida. Dr AlRubaie is a board eligible periodontist and has a great passion for his field. Dr AlRubaie did his Master thesis about dental implants and he has published in peer reviewed journals. During his spare time, He enjoys practicing kickboxing and travels for scuba diving spots all over the world.",,,"Advanced Education in General Dentistry (2‑year residency, Miami, FL); Dual‑degree Residency in Periodontology and Master of Science (3‑year program, Nova Southeastern University, Fort Lauderdale, FL)",2‑year general dentistry residency; 6 years general dentistry practice in Illinois and Florida; 3‑year periodontology residency with MSc; board‑eligible periodontist; published research on dental implants; speaker and author in peer‑reviewed journals.,
https://7oclockdental.com/about-us/meet-the-team/,Dr. John C. Tripp,,,,,,
http://916dental.com/team,,,,,,,
https://aaoralfacial.com/our-team/,,,,,,,
http://aaphc.org/services/behavioral-health/meet-our-providers,,,,,,,
https://aarishadental.com/staff/,Dr. Jolly Shah,"Dr. Jolly Shah moved to California in 1992, and earned her Doctorate in Dental Surgery (D.D.S) from University of the Pacific's Arthur D. Dugoni School of Dentistry, San Francisco and also holds a Bachelors & Masters of Dental Surgery from Govt. Dental Collage, India. She has practiced dentistry in the Bay Area since 1997, with the inception of Aarisha Dental, her private practice, in 2001.",,,"Doctorate in Dental Surgery (D.D.S) from University of the Pacific's Arthur D. Dugoni School of Dentistry, San Francisco; Bachelors & Masters of Dental Surgery from Govt. Dental Collage, India.",Moved to California in 1992; practiced dentistry in the Bay Area since 1997; founded Aarisha Dental in 2001.,
https://aarishadental.com/staff/,Dr. Rachna Pall,"Dr. Rachna Pall, a graduate with a doctorate in dental surgery from SDM College Dharwad, India, holds the distinction of being a college gold medallist. Since her arrival in the Bay Area in 2001 and successfully clearing her board exams, dentistry has been her passion and profession. With years of dedicated practice, Dr. Pall established her own successful dental practice, where she implemented conservative dentistry principles and went above and beyond for her patients.",,,"Doctorate in Dental Surgery from SDM College Dharwad, India.",Arrived in the Bay Area in 2001; years of dedicated practice; established her own dental practice (date not specified).,
https://aarishadental.com/staff/,Dr. Jegatri Thayaparan (Dr. T),"Dr. T graduated from Boston University School of Dental Medicine and prior to that, also attended dental school in India. With almost 20 years of diverse dental experience, she takes pride in building relationships with her patients and is passionate about patient care.",,,Boston University School of Dental Medicine; prior dental school in India (unspecified).,Almost 20 years of diverse dental experience.,
https://aarishadental.com/staff/,Dr. Komal Hirpara,"Dr. Komal Hirpara earned her DDS at the Loma Linda School of Dentistry, Master’s in Public Health from University of Northern Texas and holds a Bachelors of College of Dental Sciences and Research Center, India.",,,"DDS at Loma Linda School of Dentistry; Master’s in Public Health from University of Northern Texas; Bachelors of College of Dental Sciences and Research Center, India.",,
https://aarishadental.com/staff/,Dr. Jayati Shah,"Dr. Jayati Shah earned her Doctorate in Dental Surgery (D.D.S) from the University of Pacific, Arthur A. Dugoni School of Dentistry, San Francisco, and also holds a Bachelor of Dental Surgery (BDS) from Gujarat, India & Master of Dental Surgery (MDS) in Periodontology from Nair Hospital Dental College, Mumbai, India.",,,"Doctorate in Dental Surgery (D.D.S) from University of Pacific, Arthur A. Dugoni School of Dentistry, San Francisco; Bachelor of Dental Surgery (BDS) from Gujarat, India; Master of Dental Surgery (MDS) in Periodontology from Nair Hospital Dental College, Mumbai, India.",,
https://aarishadental.com/staff/,Dr. Jung Hsieh (Dr. Shay),"Dr. Shay studied biochemistry at UC, San Diego. During his undergraduate years, he was determined to pursue dentistry and became an active participant in the local pre-dental society. He went on to obtain his D.D.S degree from UC San Francisco.",,,Studied biochemistry at UC San Diego; D.D.S degree from UC San Francisco.,,
https://aarishadental.com/staff/,Dr. Logesh Sway,"Dr. Logesh Sway, Periodontist graduated from dental school in 2003. He continued his education with Masters in Public Health and advanced training in periodontics (gum disease), implants and sedation dentistry from the University of Illinois at Chicago.",,,"Dental school graduate (2003); Masters in Public Health; advanced training in periodontics, implants and sedation dentistry from University of Illinois at Chicago.",Graduated dental school in 2003; pursued further postgraduate training.,
https://aarishadental.com/staff/,Dr. Chaya Kamath,Dr. Chaya Kamath earned her dental degree from NYU College of Dentistry graduating with honors in Orthodontics. She then completed her Advanced Education in General Dentistry from the University of Maryland and her Orthodontic Certificate from Howard University in Washington DC.,,,"Dental degree from NYU College of Dentistry (honors in Orthodontics); Advanced Education in General Dentistry from University of Maryland; Orthodontic Certificate from Howard University, Washington DC.",,
https://aarishadental.com/staff/,Dr. Puja Patel,"Dr. Puja Patel was born in India and grew up in Tampa, Florida. She obtained her dental degree from the University of California, Los Angeles, and pursued additional clinical training in a General Practice Residency at the Philadelphia VA Medical Center in Pennsylvania. Dr. Patel practiced general dentistry for four years on the East Coast before pursuing orthodontic specialty training at the Oregon Health and Science University in Portland, Oregon.",,"Tampa, Florida","Dental degree from University of California, Los Angeles (UCLA); General Practice Residency at Philadelphia VA Medical Center, Pennsylvania; Orthodontic specialty training at Oregon Health and Science University, Portland, Oregon.",Practiced general dentistry for four years on the East Coast; completed orthodontic specialty training.,
http://aaronslavsky.com/page/meet-the-doctor,Aaron E Slavsky DDS,"Aaron E Slavsky DDS , Dentistry A Colorado native, Dr. Slavsky is committed to making strong patient connections and making them feel like family. He believes in empowering his patients through patient education and recommendations so that they can make informed decisions on their oral health. Outside of dentistry, Dr. Slavsky enjoys spending his free time with his family, skiing at Mary Jane, cheering on the Denver Nuggets, golfing, enjoying the beauty in the foothills, and sipping an occasional microbrew!",,Colorado,,,
http://abbottdentistry.com/our-practice/meet-the-doctors/,"Roya S. Abbott, DMD",,,"Hudson, Massachusetts",DMD,,
http://abbottdentistry.com/our-practice/meet-the-doctors/,"Sharam S. Abbott, DMD",,,,DMD,,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Nick Ghazaryan,"Dr. Nick Ghazaryan (Founder & President of ABC Kids Dental Group) Dr. Nick grew up in a small town in Armenia and he achieved his dental degree in Yerevan, Armenia. Dr Nick moved to the U.S in 1998, where he continued his education in dentistry and obtained his dental license in 2005. Read more....",,small town in Armenia,"Dental degree in Yerevan, Armenia; continued education in dentistry in the U.S.; dental license obtained in 2005",,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Ariga Garagousian,"Dr. Ariga Garagousian (Associate Dentist) Dr. Ariga grew up in Southern California. After attending University of Southern California, She completed her dental degree at Western University of Health Sciences College of Dental Medicine in Pomona, CA . Read more....",,Southern California,"University of Southern California; Western University of Health Sciences College of Dental Medicine (Pomona, CA)",,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Nataliya Chernis,"Dr. Nataliya Chernis (Associate Dentist) Dr. Nataliya Chernis completed her undergraduate studies at the University of California, Los Angeles and went on to receive her dental training at the University of California, San Francisco. Dr. Chernis is constantly striving to learn and regularly attends continuing education classes. Read more....",,,"University of California, Los Angeles (undergraduate); University of California, San Francisco (dental training)",,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Olga Yepes,"Dr. Olga Yepes (Associate Dentist) Dr. Olga Yepes was born and raised in Colombia. After attaining her dental degree at the Colombia School of Dentistry in Bogota, she moved to the U.S where she continued her education in Dentistry. Read more....",,Colombia,Colombia School of Dentistry (Bogota); continued education in Dentistry in the U.S.,,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Mariam K,"Dr. Mariam K (Associate Dentist) Dr. Mariam Khachatrian grew up in Yerevan, Armenia. After completing high school, she relocated to Southern California to pursue higher education at the University of California, Los Angeles. Read more....",,"Yerevan, Armenia","University of California, Los Angeles",,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Justin Angeles,"Dr. Justin Angeles(DMD, DDS) (Associate Dentist) I'm a general dentist who enjoys working with both kids and adults, with a special focus on helping patients overcome dental anxiety and feel comfortable in the chair. Read more....",,,,,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Mike,"Dr. Mike (Associate Dentist) Dr. Mike is a general dentist from Miami, Florida who focuses on caring for children. He graduated from the USC Herman Ostrow School of Dentistry in Los Angeles. Read more....",,"Miami, Florida",USC Herman Ostrow School of Dentistry (Los Angeles),,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Chang,"Dr. Chang (Associate Dentist) Originally from Taiwan, Dr. Chang grew up in Canada and went to college at University of California, Berkeley and Dental school at New York University, College of dentistry. He completed a General practice residency at Mount Sinai Hospital and Oral Surgery internship there as well. His has a wide range of skillset tailored fit for your children. From managing complex cases to simple treatments, Dr Chang is not only efficient but also meticulous. Read more....",,Taiwan,"University of California, Berkeley (college); New York University College of Dentistry; General practice residency at Mount Sinai Hospital; Oral Surgery internship at Mount Sinai Hospital",,
https://abckidsdentalla.com/meet-our-doctor.php,Dr. Vince,Dr. Vince (Associate Dentist) Dr. Vince grew up in the Midwest and moved to California four years ago. He completed his schooling at the University of Iowa. He is a general dentist who has primarily worked with kids for the past 11 years. He believes honest communication is key to helping patients. In his spare time he enjoys hiking and going to the movies. Read more....,,Midwest,University of Iowa,Worked primarily with kids for the past 11 years,
https://www.abdoneyperiodontics.com/meet-dr-mark-abdoney,Mark Abdoney,"Born and raised in Tampa, Dr. Abdoney, also know as Mark is a third-generation dentist , having followed his grandfather, father, and mother into the field. He is dedicated to providing specialty periodontal care with an emphasis on personal attention, compassion, and excellent results. Dr. Abdoney is a graduate of the University of Florida , where he received a Bachelor of Science in 1992 and his Doctorate of Dental Medicine in 1996. He completed his periodontal residency at Nova Southeastern University in 2000. That same year, he received the Award of Periodontal Excellence from the NSU Department of Periodontics. Since graduating, Dr. Abdoney has been actively involved in the field of dentistry. He has served as president of the Florida Association of Periodontists and the Hillsborough County Dental Research Clinic, and has been on the board of the Hillsborough County Periodontal Association, the Florida Association of Periodontists, and the Southern Academy of Periodontology. He is an active member of the prestigious American College of Dentistry , the International College of Dentistry , and the Spear Institute . Along with these organizations, Dr. Abdoney has maintained a close association with the University of Florida as a current Associate Clinical Professor and works frequently with their Department of Pathology regarding a majority of patient biopsies. He is also a member of the Rotary Club, consistent with his hope of improving the health and education of not only his own patients but the community at large. Outside of his practice, Dr. Abdoney enjoys spending time with his four beautiful daughters and extended family. Growing up as a Boy Scout and in the outdoors in general, he is an avid outdoorsman. He loves to fish, dive, hunt, camp, hike, and surf. Earning a degree in zoology from the University of Florida, Dr. Abdoney takes particular interest in the many habitats and ecosystems the great state of Florida has to offer, as well as land management, animal husbandry, and agriculture. He also enjoys training in MMA and jiu-jitsu.",,Tampa,"University of Florida – Bachelor of Science (1992), Doctorate of Dental Medicine (1996); Nova Southeastern University – Periodontal Residency (2000)","President of Florida Association of Periodontists; President of Hillsborough County Dental Research Clinic; Board member of Hillsborough County Periodontal Association, Florida Association of Periodontists, Southern Academy of Periodontology; Member of American College of Dentistry, International College of Dentistry, Spear Institute; Associate Clinical Professor at University of Florida; Member of Rotary Club; Active involvement in dentistry since 1996",
https://abel-dental-care-1412355029.webdirector.com/our-practice-meet-the-team,,,,,,,
https://www.abrightersmiledentalcare.com/meet-the-doctors,"Michael R. Wiesner, DDS","Dr. Wiesner is the founder and CEO of A Brighter Smile Dental Care. He has more than 4,000 personal patients that come from 11 different states, some of which include Virginia, North Dakota, and Minnesota. His practice has received the Top Dentist Award from the prestigious Locals Love Us brand four years in a row. Dr. Wiesner donates many hours to local community events and has appeared on KTBS, KSLA, and Fox News. Among the charity events, he has hosted are Dentistry from the Heart, a day that offers free dental care to the community, and Free from Plaque for Veterans. The Free From Plaque Campaign, which offers free cleanings to veterans on Veteran’s Day, is a personal cause of Dr. Wiesner’s since he himself is a veteran of the United States Armed Forces: He has been stationed in Little Rock, Arkansas, and even England. He graduated from Louisiana State University of Shreveport with a degree in biochemistry and furthered his education at Louisiana State University’s School of Dentistry where he received his Doctorate of Dental Surgery. Post-graduation, Dr. Wiesner continues to enhance his dental portfolio by taking extra courses in dental implantology and IV sedation (a method that allows patients to receive extensive dental work while being in a complete state of relaxation or asleep .) Dr. Wiesner maintains an active membership with the American Dental Implant Association and the American Academy of Facial Esthetics . Collectively, he and his team have more than 75 years of experience in the dental field.",,,Louisiana State University of Shreveport – degree in biochemistry; Louisiana State University School of Dentistry – Doctorate of Dental Surgery; additional courses in dental implantology and IV sedation,More than 75 years of combined experience with his team; founder and CEO of A Brighter Smile Dental Care; extensive community involvement and charitable work,
https://www.abrightersmiledentalcare.com/meet-the-doctors,"Thuy V. Wiesner, DDS","Dr. Thuy, General Family Dentist, is the co-founder and co-CEO of A Brighter Smile Dental Care. A Brighter Smile Dental Care has seen more than 11,000 patients since Dr. Thuy helped establish it in 2007. The practice has been featured in the Shreveport Times , and patients have come from as far as California, Utah, and Illinois to have work performed by Dr. Thuy. Her role in the practice’s orthodontic care won her Premier Provider for Invisalign® status in 2016. Dr. Thuy is an active contributor to local charities. Some of the charity campaigns she has been an instrumental part of are: the Shreveport Holy Angels Run for individuals with intellectual and developmental disabilities, Pay it Forward, and St. Jude’s Fight Against Childhood Cancer. She is an advocate for helping underprivileged children, and collects toys at A Brighter Smile Dental Care every holiday season for the local homeless shelter’s children. Dr. Thuy graduated from the University of New Orleans with her degree in biological sciences, as well as Louisiana State University’s School of Dentistry with her Doctorate of Dental Surgery. She is a member of the International Association for Orthodontics. Her desire to provide the highest quality of care for her patients is evident in her ongoing education and completion of additional education courses in sleep apnea and orthodontics. Dr. Thuy is certified by the American Academy of Facial Esthetics . Dr. Wiesner and Dr. Thuy are happily married with two beautiful children. Together, they work side by side to provide excellent dental care to their patients in the Shreveport-Bossier area.",,,University of New Orleans – degree in biological sciences; Louisiana State University School of Dentistry – Doctorate of Dental Surgery; additional coursework in sleep apnea and orthodontics,"Co‑founder and co‑CEO of A Brighter Smile Dental Care; over 11,000 patients served; Premier Provider for Invisalign® (2016); active charitable involvement",
https://www.abrightersmiledentalcare.com/meet-the-doctors,"Kelly Milstead, DDS","Dr. Milstead was born and raised in Shreveport. She completed her high school education at Caddo Magnet High School where she graduated with honors and proceeded to Louisiana State University Shreveport to work on her degree in biological sciences. With hard work, dedication, and a passion to pursue a career in dentist ry, she received early acceptance into dental school at Louisiana State University School of Dentistry in New Orleans where she received her Doctorate of Dental Surgery. Following graduation, she practiced in the New Orleans area for four years before returning to Shreveport to be closer to family and continue to care for patients in her hometown. Dr. Milstead has experience in treating patients of all ages, including children, and she is dedicated to providing them with high-quality dental care. She believes in giving them the most comfortable and gentle dental experience possible, and she feels that trust, comfort, communication, and compassion are the keys to a great doctor-patient relationship. Dr. Milstead has received several awards in prosthodontics and operative dentistry as well as the International College of Dentists Leadership Award. She has volunteered with Give Kids a Smile, participated in providing care on free treatment days in the Shreveport community, and traveled with a local church to provide free dental services in Mexico. She is currently a member of the American Dental Association , the Louisiana Dental Association , and the Northwest Louisiana Dental Association. When she’s not in the office, Dr. Milstead enjoys spending time with her eight horses, three dogs, and six cats. Dr. Milstead also loves traveling and attending LSU football games. Dr. Dr. Milstead is excited to be a part of A Brighter Smile Dental Care and looks forward to helping you take care of your smile!",,Shreveport,Louisiana State University Shreveport – degree in biological sciences; Louisiana State University School of Dentistry (New Orleans) – Doctorate of Dental Surgery,"Practiced in New Orleans for four years; extensive experience treating patients of all ages; multiple awards in prosthodontics and operative dentistry; volunteer work with Give Kids a Smile and free treatment days; member of ADA, LDA, NLDA",
https://www.abrightersmiledentalcare.com/meet-the-doctors,"Katia Hernandez, DMD","Dr. Hernandez was born in Havana, Cuba, and emigrated to Canada at age 12. Five years later she emigrated again to Miami, Florida where she finished High School. Given her international upbringing, she is also fluent in Spanish and French. Dr. Hernandez attended Florida International University and graduated with Honors with a Bachelor of Biological Sciences degree and a minor in Psychology. Her empathetic nature made her gravitate toward the medical field from an early age and decided to become a dentist where she could use her knowledge, skills, and training to help others improve their health and quality of life. Dr. Hernandez attended the University of Florida College of Dentistry where she obtained her Doctorate in Dental Medicine. Her artistic skills and passion for teaching other dental students led her to be a teacher assistant for Aesthetic Dentistry and Prosthodontics courses. She was also the president of the Hispanic Student Dental Association and coordinated an extracurricular clinic for underserved communities and migrant workers while in dental school. Upon graduation, Dr. Hernandez was awarded an American Prosthodontic Society Student Award of Merit and the American Association of Endodontics Student Award of Merit. Dr. Hernandez’s passion for uplifting and inspiring her patients to achieve a harmonious healthy smile is what drives her professional interests, which are centered on restorative sciences and include the fields of endodontics, prosthodontics, oral surgery, and implantology. Dr. Hernandez enjoys spending time with her Siberian Husky Piper, drawing, weight-lifting, and loves to read all kinds of books especially those recommended by her patients.",,"Havana, Cuba",Florida International University – Bachelor of Biological Sciences (Honors) with minor in Psychology; University of Florida College of Dentistry – Doctorate in Dental Medicine,"Teaching assistant for Aesthetic Dentistry and Prosthodontics; President of Hispanic Student Dental Association; awards from American Prosthodontic Society and American Association of Endodontics; focus on restorative sciences, endodontics, prosthodontics, oral surgery, implantology",
https://www.abrightersmiledentalcare.com/meet-the-doctors,"Stephanie Thomas, DDS","Dr. Thomas grew up in Mesa, AZ where her family still currently resides running a Pediatric Pulmonary clinic and a horse ranch. After graduating from Desert Ridge High School in Mesa, AZ, Dr. Thomas attended Arizona State University to receive a bachelor’s degree in Biological Sciences with a minor in Dance. She furthered her education at the University of Colorado School of Dental Medicine and served in the United States Army for 4 years. After the military brought her family to Shreveport-Bossier, Dr. Thomas settled into practice with A Brighter Smile. Dr. Thomas has experience with patients who suffer from dental anxiety and strives to make all her patients as comfortable as possible in the dental chair. She puts great effort into building a personal connection with all her patients to ensure comfort, trust, and the best dental experience possible. Dr. Thomas specializes in CEREC dentistry, providing same-day permanent crowns to her community. She is also a member of the American Dental Association , Colorado Dental Association, and the American Academy of Facial Esthetics . Her continuing education includes further training in Endodontics, pediatrics, and cosmetic dentistry. In her spare time, Dr. Thomas loves to spend time with her family, be outdoors, and participate in events with her children. Dr. Thomas also loves training for physical fitness to include long-distance running, biking, weightlifting, and hiking. She is also an avid horseback rider, country music lover, and coffee drinker.",,"Mesa, AZ",Arizona State University – Bachelor’s degree in Biological Sciences (minor in Dance); University of Colorado School of Dental Medicine – DDS; United States Army (4 years service),"Specializes in CEREC dentistry; experience treating dental anxiety; member of ADA, Colorado Dental Association, American Academy of Facial Esthetics; continuing education in Endodontics, pediatrics, cosmetic dentistry",
